Student_ID,Student_name,Age,Gender,Grade,School,SocialCategory,Area,Attendance_percentage,SocialEconomic status,distance_to_school,previous_year_result,scholarship_status,dropout_score,dropout,DropoutReason
S1730,Riya Joseph,15,male,9,private aided,general,urban,68.6,Low,3.17,pass,yes,16.75115508,no,
S0457,Anjali Naik,14,female,8,private aided,general,urban,80.2,Medium,0.3,pass,yes,10.37526171,no,
S1619,Aarav Gupta,15,male,9,private aided,OBC,urban,81.4,Low,2.08,pass,no,15.8687462,no,
S1301,Priya Naik,16,male,10,private unaided,OBC,urban,67.8,Medium,1.34,pass,no,16.81713543,no,
S0647,Pooja Kumar,15,male,9,private unaided,OBC,urban,85.4,Medium,4.34,pass,no,18.54131445,yes,Lack of Interest
S0182,Anjali Iyer,14,female,8,private aided,ST,urban,76.4,Low,2.25,pass,yes,14.25588574,no,
S0129,Priya Joseph,15,female,9,private unaided,ST,urban,81.2,Medium,2.4,pass,no,17.04738943,no,
S1518,Sonal Reddy,16,male,10,private aided,SC,urban,78.8,Low,1.29,pass,yes,13.1846611,no,
S1435,Ananya Kumar,16,female,10,private aided,OBC,urban,86.7,Medium,1.09,pass,no,13.28919384,no,
S0562,Siddharth Kumar,15,male,9,private aided,SC,urban,96.6,Low,1.01,pass,no,14.51064883,no,
S0246,Ishaan Singh,15,female,9,private unaided,OBC,urban,90.3,Medium,1.67,pass,yes,15.02024235,no,
S0063,Rahul Gupta,16,male,10,government,SC,urban,73.1,Low,1.1,fail,yes,20.93839238,yes,Child Labour
S0914,Maya Patel,14,female,8,private unaided,OBC,urban,85.8,Low,0.8,pass,yes,17.2653615,no,
S1522,Sneha Joseph,14,female,8,private unaided,SC,urban,72.1,High,0.67,pass,yes,12.55358215,no,
S0502,Aarav Joseph,15,female,9,private unaided,OBC,urban,70.3,Low,4.67,pass,no,21.26472354,yes,Child Labour
S0526,Arjun Sharma,16,male,10,private unaided,OBC,urban,75.6,Low,0.45,pass,no,15.30876178,no,
S1778,Riya Patel,15,female,9,private unaided,general,rural,70.5,Low,2.01,pass,no,16.34610606,no,
S1993,Neha Kumar,15,female,9,government,ST,urban,79,High,0.45,pass,no,16.79174707,no,
S1389,Manish Gupta,15,male,9,private unaided,general,urban,74.2,Medium,1.98,pass,no,15.00366514,no,
S0083,Vikram Naik,16,male,10,private unaided,OBC,urban,65.6,Medium,3.88,pass,yes,15.29975544,no,
S1312,Sonal Joseph,15,female,9,private unaided,OBC,urban,72.8,High,1.79,pass,yes,12.55466485,no,
S1213,Aditya Gupta,15,female,9,private aided,SC,rural,77.1,High,6.06,pass,no,12.71988763,no,
S0956,Rahul Joseph,16,male,10,private unaided,OBC,urban,81.6,High,0.41,pass,no,12.55693543,no,
S1160,Aditya Naik,14,female,8,private aided,OBC,urban,70.1,Medium,0.08,pass,no,12.71194552,no,
S0780,Rahul Patel,16,female,10,private unaided,general,urban,79.7,High,0.36,pass,no,11.86484797,no,
S1535,Ishaan Singh,16,male,10,private unaided,general,rural,79.4,Low,0.95,pass,no,13.98903695,no,
S1850,Priya Iyer,14,female,8,private unaided,general,urban,75.4,High,0.72,pass,no,11.56418721,no,
S1755,Riya Gupta,14,female,8,government,general,urban,61.1,Low,0.28,pass,yes,11.2000586,no,
S1194,Sonal Reddy,15,female,9,private unaided,OBC,urban,94.7,Medium,0.33,pass,yes,14.0757474,no,
S1897,Manish Gupta,14,female,8,private unaided,SC,urban,68.7,Low,2.52,pass,yes,15.77830215,no,
S1632,Kavya Reddy,14,male,8,private aided,general,urban,49.4,High,3.62,fail,no,28.33190246,yes,Lack of Interest
S1018,Ishaan Kumar,15,female,9,government,general,rural,66.7,Low,1.61,pass,no,14.41763646,no,
S1107,Aarav Singh,16,female,10,government,OBC,urban,79.5,Medium,0.99,pass,no,16.20792154,no,
S1791,Maya Joseph,16,female,10,private unaided,SC,urban,86.7,Medium,1.68,pass,yes,13.7990214,no,
S0545,Vikram Kumar,15,male,9,private unaided,OBC,urban,59.6,High,4.52,pass,no,17.17766129,no,
S0433,Aarav Singh,14,male,8,private unaided,SC,urban,81.2,High,0.13,pass,no,12.53429831,no,
S0566,Siddharth Reddy,14,female,8,private aided,OBC,rural,52.3,Low,0.3,fail,yes,29.69038694,yes,Child Labour
S1979,Aditya Naik,15,male,9,government,general,urban,65.5,Low,0.81,fail,no,26.16701658,yes,Lack of Interest
S1051,Manish Patel,14,female,8,private unaided,OBC,urban,73.5,Low,1.29,pass,no,14.53971681,no,
S0896,Siddharth Naik,15,male,9,private aided,general,urban,85.6,High,3.45,pass,no,15.51342081,no,
S0492,Aarav Iyer,15,female,9,private aided,general,urban,68.6,Medium,0.31,pass,yes,11.60579942,no,
S0130,Siddharth Joseph,14,female,8,private unaided,OBC,urban,100,High,1.57,pass,no,16.15042957,no,
S0003,Aarav Kumar,16,male,10,private aided,ST,urban,72.2,Low,0.09,pass,no,14.18508587,no,
S1929,Priya Joseph,15,female,9,private unaided,OBC,urban,80.1,Low,1.33,pass,no,19.01354581,yes,Lack of Interest
S1638,Ishaan Kumar,14,female,8,government,SC,rural,69.9,Medium,0.2,pass,yes,10.98741463,no,
S0674,Arjun Gupta,15,female,9,private aided,general,urban,55.3,Low,1.14,pass,yes,21.41341122,yes,Financial Issues
S0013,Ananya Singh,16,female,10,private aided,OBC,urban,92.6,High,0.33,fail,no,20.70614938,yes,Early Marriage
S1816,Manish Iyer,16,male,10,private aided,general,urban,63.1,Low,0.07,pass,no,15.06988066,no,
S0503,Vikram Das,16,male,10,private unaided,general,urban,78.4,Medium,1.6,pass,no,15.73439188,no,
S1490,Arjun Singh,15,female,9,government,OBC,urban,80.6,Low,2.13,pass,yes,16.10235282,no,
S1192,Aditya Iyer,16,male,10,government,SC,urban,64.2,High,0.57,pass,no,9.821811486,no,
S0473,Riya Gupta,15,female,9,private unaided,OBC,rural,76,High,11.19,pass,yes,19.40168724,yes,Financial Issues
S0844,Neha Singh,14,male,8,private unaided,SC,urban,79.7,Low,0.31,pass,no,12.80759986,no,
S0967,Anjali Das,16,male,10,private unaided,SC,urban,85.5,Medium,1.78,pass,no,12.94258925,no,
S0056,Divya Reddy,16,female,10,private aided,OBC,urban,86.6,High,3.4,pass,no,12.25957246,no,
S1591,Priya Joseph,16,female,10,private unaided,OBC,urban,97,Medium,2.25,pass,no,17.41592463,no,
S1241,Anjali Patel,14,male,8,private aided,SC,rural,69.8,High,12.94,fail,no,25.2137661,yes,Financial Issues
S0362,Vikram Naik,16,male,10,private unaided,general,urban,80.7,Low,1.4,pass,no,14.50631047,no,
S1265,Manish Naik,15,male,9,government,general,urban,52.6,Medium,2.32,fail,no,32.5772126,yes,Child Labour
S1738,Sonal Gupta,14,female,8,government,OBC,rural,81.6,Medium,7.16,pass,yes,16.95937602,no,
S0259,Aditya Gupta,16,female,10,private unaided,OBC,rural,54.6,High,2.46,fail,no,27.69300353,yes,Lack of Interest
S0758,Siddharth Reddy,16,male,10,government,OBC,urban,81.4,Medium,0.85,pass,yes,9.068585134,no,
S0217,Maya Iyer,14,female,8,private unaided,general,urban,77.7,Medium,0.11,pass,no,14.21964971,no,
S0374,Anjali Joseph,16,female,10,private unaided,ST,rural,59.5,Medium,2.41,pass,no,15.82096725,no,
S0283,Siddharth Patel,16,female,10,private aided,SC,urban,73.5,High,1.14,pass,yes,13.40930752,no,
S1983,Pooja Iyer,16,male,10,private unaided,general,urban,63.4,Medium,0.21,pass,no,9.86472102,no,
S0941,Karan Naik,14,male,8,government,general,urban,75.3,Medium,5.12,pass,yes,14.73540496,no,
S1918,Kavya Iyer,16,male,10,private unaided,general,urban,73.8,Medium,3.12,pass,no,14.48546834,no,
S1083,Sonal Das,16,male,10,government,general,urban,83.4,High,1.39,pass,no,10.93044637,no,
S0300,Riya Patel,14,male,8,private aided,SC,urban,69.2,Medium,0.5,pass,no,8.635686366,no,
S0475,Aditya Kumar,15,female,9,private unaided,SC,urban,68.8,Medium,0.98,pass,no,19.03507622,yes,Financial Issues
S1010,Priya Kumar,15,male,9,private unaided,general,urban,55.8,Low,0.73,pass,no,21.56660467,yes,Financial Issues
S0931,Neha Joseph,14,male,8,government,ST,urban,97.5,Low,2.4,pass,no,14.32214955,no,
S1267,Priya Das,15,female,9,private unaided,SC,urban,51.4,Medium,1.6,fail,no,35.21338904,yes,Early Marriage
S0615,Ananya Singh,14,female,8,private aided,OBC,urban,74.7,Medium,0.43,pass,no,14.18075301,no,
S1043,Arjun Joseph,16,female,10,government,OBC,urban,77,Medium,1.7,pass,no,13.11491149,no,
S1502,Pooja Iyer,14,female,8,private unaided,OBC,rural,85.3,High,1.23,pass,no,10.64493971,no,
S0188,Kavya Reddy,14,female,8,government,OBC,urban,75.3,Medium,3.39,pass,no,15.42655981,no,
S1325,Arjun Reddy,14,female,8,private unaided,OBC,urban,56.8,High,1.83,fail,no,25.32523953,yes,Lack of Interest
S0220,Riya Das,14,female,8,government,OBC,rural,81,Medium,4.76,pass,no,13.08659377,no,
S1183,Neha Singh,15,male,9,private aided,OBC,urban,68.4,Low,0.69,pass,no,14.28223642,no,
S1997,Aditya Das,15,female,9,government,SC,urban,61.7,Low,0.45,pass,yes,13.97447097,no,
S1995,Kavya Joseph,16,male,10,private unaided,general,urban,91.5,Medium,1.99,pass,no,12.06008619,no,
S1989,Sonal Das,16,female,10,government,SC,rural,73.8,Medium,3.23,pass,yes,15.63589751,no,
S1789,Ananya Joseph,16,male,10,private unaided,ST,rural,63,Medium,2.12,fail,no,19.11819554,yes,Financial Issues
S1583,Priya Naik,15,male,9,private aided,general,urban,70.7,Low,1.3,pass,no,15.3890151,no,
S0126,Ananya Reddy,15,male,9,private aided,SC,rural,87.6,Low,1.39,pass,yes,14.71656408,no,
S0996,Sonal Patel,15,male,9,private unaided,OBC,urban,73,Medium,0.05,pass,yes,15.01786105,no,
S0387,Anjali Das,15,female,9,government,OBC,urban,74.6,Low,1.25,pass,no,17.95830624,no,
S1663,Manish Gupta,15,female,9,private unaided,OBC,urban,82.7,Medium,0.1,pass,no,16.69192946,no,
S1720,Riya Iyer,15,female,9,private aided,SC,urban,77.7,Low,1.2,pass,no,17.36783937,no,
S1202,Priya Singh,14,male,8,private unaided,OBC,rural,84.4,Medium,2.5,fail,yes,23.83994291,yes,Child Labour
S0135,Anjali Kumar,15,female,9,private aided,OBC,rural,100,Medium,1.35,pass,no,16.81078148,no,
S1258,Sonal Kumar,15,female,9,private aided,general,urban,78.2,High,0.04,pass,no,7.245879859,no,
S0547,Riya Gupta,16,female,10,private aided,OBC,rural,82.8,Low,2.18,pass,yes,11.95755628,no,
S1515,Sonal Joseph,14,male,8,private aided,SC,urban,83.1,Low,3.29,pass,no,14.48287889,no,
S1402,Pooja Joseph,15,male,9,government,ST,urban,83.7,Low,0.91,pass,no,12.81740254,no,
S0293,Maya Iyer,14,male,8,government,OBC,urban,62.6,High,0.5,pass,no,13.03172334,no,
S0043,Rahul Das,15,female,9,government,general,urban,79.3,Medium,2.15,pass,no,11.99324232,no,
S0004,Anjali Singh,16,female,10,private unaided,ST,urban,72.2,Medium,3.02,pass,no,15.5081564,no,
S1806,Siddharth Singh,15,male,9,private unaided,ST,rural,66.9,Medium,1.17,pass,no,14.2023094,no,
S1741,Kavya Joseph,14,male,8,government,OBC,urban,72.8,High,2.79,pass,no,14.86948893,no,
S1628,Kavya Kumar,14,female,8,private aided,SC,rural,69,High,30.89,pass,no,26.99135897,yes,Child Labour
S0995,Priya Patel,16,male,10,government,general,urban,73.7,Medium,2.37,pass,no,12.49310017,no,
S0813,Sneha Gupta,16,female,10,private aided,general,rural,67.3,Medium,15.64,pass,no,18.18273813,yes,Lack of Interest
S1433,Ananya Singh,15,male,9,government,SC,rural,70,Low,0.72,pass,no,14.43991507,no,
S1776,Sneha Das,15,female,9,private aided,OBC,urban,64.2,Low,3.07,pass,yes,14.39820862,no,
S0852,Sneha Naik,16,male,10,government,ST,urban,70.2,Low,1.35,pass,no,15.75376421,no,
S0410,Ishaan Naik,16,female,10,private aided,SC,urban,87.6,Low,0.72,pass,no,15.41967935,no,
S1857,Arjun Reddy,15,male,9,private unaided,general,rural,90.3,Low,1.58,pass,no,14.94493663,no,
S1527,Arjun Kumar,16,female,10,government,OBC,urban,79.6,Low,1.24,pass,no,13.40682097,no,
S1581,Aditya Sharma,16,male,10,private unaided,general,rural,74.6,Low,1.44,pass,no,10.94955367,no,
S1417,Rahul Reddy,14,male,8,private aided,general,urban,71,Medium,0.56,pass,yes,12.9434957,no,
S1276,Kavya Kumar,15,female,9,private aided,OBC,urban,59,Medium,4.39,pass,no,15.78275336,no,
S0091,Ananya Naik,14,male,8,private aided,OBC,urban,81.3,Medium,3.27,pass,no,11.68999827,no,
S0380,Anjali Das,16,female,10,private unaided,general,rural,88.5,Medium,4.36,pass,no,15.98769331,no,
S0138,Vikram Patel,14,female,8,private unaided,OBC,rural,88.1,Medium,2.95,pass,no,16.79893701,no,
S1328,Neha Joseph,14,male,8,private unaided,general,urban,75.6,Low,1.05,pass,yes,16.92782877,no,
S1809,Maya Singh,15,male,9,private unaided,OBC,rural,95,Low,4.59,pass,no,19.72776671,yes,Migration
S0986,Kavya Patel,16,female,10,private aided,general,rural,88,Low,1.32,fail,no,23.17448595,yes,Lack of Interest
S1891,Karan Naik,16,female,10,private unaided,OBC,rural,80.5,High,24.39,pass,no,28.59533168,yes,Lack of Interest
S1607,Siddharth Reddy,14,male,8,private unaided,SC,rural,77.6,High,0.82,pass,no,11.78802143,no,
S1828,Vikram Naik,16,male,10,private aided,OBC,urban,87.7,Medium,0.78,fail,yes,19.87845574,yes,Child Labour
S1568,Arjun Patel,15,female,9,private aided,general,urban,66,Medium,0.36,fail,no,20.59368912,yes,Lack of Interest
S0065,Divya Singh,15,male,9,private unaided,OBC,rural,78.1,Medium,13.13,pass,no,25.11752572,yes,Household Work
S0037,Maya Singh,16,female,10,private aided,OBC,urban,64.9,High,2.98,pass,no,14.97475867,no,
S0427,Divya Joseph,14,male,8,private aided,general,urban,87.3,High,0.35,pass,no,11.28512571,no,
S1354,Manish Gupta,15,female,9,private unaided,general,rural,74.4,Medium,2.93,pass,no,13.10101515,no,
S0833,Rahul Singh,16,female,10,private unaided,ST,urban,89.9,Medium,1.98,pass,yes,13.26544173,no,
S0214,Aditya Das,14,male,8,government,OBC,rural,65.1,Low,3.5,pass,no,17.85701586,no,
S0206,Priya Das,15,male,9,private aided,OBC,urban,58.1,Low,4.41,fail,no,29.33144204,yes,Early Marriage
S0846,Neha Das,16,male,10,private aided,general,urban,67.7,Low,0.01,pass,no,13.74157703,no,
S0137,Karan Iyer,15,male,9,private unaided,ST,urban,69.3,Medium,0.2,pass,no,15.83671849,no,
S0196,Siddharth Iyer,14,female,8,government,OBC,rural,64.2,Low,3.19,pass,no,12.71573574,no,
S1875,Neha Das,16,male,10,government,ST,rural,61.9,Medium,1.47,pass,no,9.989599401,no,
S1787,Aarav Kumar,15,male,9,private aided,general,rural,59.2,High,8.69,fail,yes,22.91632901,yes,Child Labour
S0261,Ananya Kumar,16,female,10,government,ST,rural,50.2,Low,4.01,fail,no,33.88700319,yes,Financial Issues
S1421,Anjali Das,14,male,8,government,OBC,urban,80.8,High,0.55,pass,no,7.935925854,no,
S0240,Rahul Naik,16,female,10,private aided,SC,rural,75.6,Medium,11.58,pass,no,17.31666965,no,
S0001,Ananya Sharma,16,male,10,private aided,general,rural,81,Medium,5.27,pass,yes,8.731844511,no,
S0546,Pooja Iyer,16,female,10,government,OBC,urban,85.5,Medium,0.25,pass,no,12.94455793,no,
S0426,Sneha Naik,15,male,9,private unaided,SC,urban,63.3,Low,1.21,pass,no,15.276689,no,
S0816,Priya Gupta,14,male,8,government,general,rural,81.1,Medium,4.27,pass,no,12.35854167,no,
S0385,Anjali Singh,15,female,9,private unaided,SC,urban,77.4,Low,0.34,pass,yes,16.75512135,no,
S1341,Divya Joseph,15,female,9,private aided,OBC,rural,62.6,Low,3.88,fail,no,24.64955999,yes,Other
S1199,Vikram Singh,15,male,9,private unaided,OBC,urban,72.3,Medium,1.02,pass,no,15.59016694,no,
S1934,Sonal Joseph,16,male,10,private unaided,general,rural,91.2,Medium,12.68,pass,no,19.7146841,yes,Early Marriage
S0195,Anjali Iyer,16,female,10,private aided,OBC,urban,74.9,Low,0.09,pass,no,17.16171542,no,
S1885,Arjun Singh,15,female,9,private unaided,ST,rural,71.6,Medium,2.13,pass,no,16.61165043,no,
S1859,Aditya Gupta,14,female,8,private aided,general,rural,95.1,Medium,4.59,pass,yes,10.77562643,no,
S0112,Aditya Das,16,male,10,private unaided,general,urban,80.8,Medium,4.62,pass,yes,12.10626369,no,
S1105,Vikram Patel,14,male,8,government,OBC,urban,82.5,Low,4.32,pass,no,16.83416723,no,
S0116,Riya Singh,15,male,9,private unaided,general,rural,74.1,Low,7.67,pass,no,20.32937464,yes,Early Marriage
S1057,Neha Singh,16,female,10,private unaided,OBC,urban,60.7,Medium,0.55,pass,no,14.71567703,no,
S1879,Sneha Reddy,14,female,8,private aided,SC,urban,58.6,Low,1.81,pass,no,16.13011491,no,
S0075,Vikram Patel,14,female,8,private unaided,SC,rural,91.8,Medium,4.02,pass,no,11.87639697,no,
S0146,Karan Sharma,14,female,8,private unaided,SC,urban,73.6,Low,4.93,pass,no,17.6625586,no,
S0205,Vikram Gupta,14,female,8,private unaided,general,rural,57.6,High,6.7,fail,no,26.80471692,yes,Early Marriage
S1579,Sneha Patel,14,male,8,private unaided,general,urban,82.1,High,0.24,fail,no,20.27926823,yes,Child Labour
S1795,Vikram Sharma,14,male,8,private unaided,general,urban,60.6,Low,0.13,pass,no,9.630222186,no,
S0977,Anjali Singh,16,female,10,private unaided,OBC,urban,88.3,Medium,1.19,pass,yes,15.30003068,no,
S1926,Sonal Iyer,16,female,10,private unaided,SC,urban,73.2,Medium,3.49,pass,no,17.74196671,no,
S0319,Kavya Singh,14,female,8,private aided,SC,urban,81.4,Medium,0.96,pass,no,9.531263362,no,
S0151,Sonal Gupta,16,male,10,government,OBC,rural,59.9,Medium,12.39,fail,yes,27.72324988,yes,Lack of Interest
S1779,Vikram Reddy,15,female,9,private aided,OBC,rural,60.2,Medium,3.39,pass,yes,15.99634121,no,
S0269,Aarav Gupta,16,female,10,private unaided,general,urban,73.7,Medium,0.35,pass,yes,12.57021394,no,
S1082,Anjali Patel,16,female,10,private aided,general,rural,94.2,Medium,9.21,pass,no,9.54748802,no,
S0117,Ishaan Patel,16,female,10,government,SC,rural,64.8,High,7.62,pass,no,16.68091496,no,
S1092,Maya Reddy,15,male,9,private unaided,OBC,urban,67.5,Medium,0.63,pass,no,19.06060009,yes,Migration
S1504,Arjun Das,14,male,8,private unaided,general,urban,81.6,Low,0.47,pass,no,13.87091651,no,
S0759,Arjun Sharma,16,male,10,government,OBC,urban,75.8,Medium,0.87,pass,no,13.56141131,no,
S0568,Siddharth Singh,15,female,9,private unaided,ST,urban,45.9,Medium,0.52,fail,no,41.20737807,yes,Lack of Interest
S1562,Divya Singh,16,female,10,private unaided,OBC,rural,65.3,Low,6.49,pass,yes,20.58271749,yes,Household Work
S1193,Aarav Singh,16,female,10,private unaided,general,urban,60.7,Medium,1.87,fail,no,22.84929037,yes,Financial Issues
S0981,Rahul Das,14,female,8,private unaided,ST,rural,83.5,Medium,1.38,pass,no,14.86291783,no,
S0851,Pooja Iyer,14,female,8,private aided,SC,rural,95.7,High,8.69,pass,no,14.31365114,no,
S1641,Aditya Gupta,15,male,9,private aided,general,rural,70,Medium,6.47,pass,no,11.2388539,no,
S1363,Sneha Patel,14,male,8,private aided,OBC,rural,68.4,Low,3.66,pass,yes,17.07131458,no,
S1768,Neha Sharma,16,male,10,private unaided,OBC,urban,80.3,High,1.85,pass,no,11.16321575,no,
S0641,Sneha Patel,15,male,9,private aided,SC,urban,100,Low,0.23,pass,no,10.01414026,no,
S0969,Vikram Sharma,15,female,9,private aided,OBC,urban,63,Low,0.05,pass,no,17.07280024,no,
S1643,Vikram Kumar,14,male,8,government,ST,rural,68.6,Medium,5.93,pass,yes,15.96688111,no,
S1375,Sneha Reddy,16,female,10,private unaided,OBC,rural,56.6,Medium,2.39,fail,no,25.58287716,yes,Early Marriage
S1111,Ishaan Joseph,15,male,9,private unaided,general,urban,67.9,Medium,1.07,pass,no,15.72883485,no,
S0193,Maya Singh,15,female,9,private unaided,SC,urban,88.9,Medium,2.35,pass,no,12.30586991,no,
S0946,Ishaan Naik,15,female,9,government,general,urban,100,Low,3.31,fail,no,23.2476212,yes,Child Labour
S1695,Neha Naik,16,male,10,private aided,OBC,urban,52.1,High,0.08,pass,no,21.61674654,yes,Lack of Interest
S0623,Divya Sharma,14,male,8,government,general,rural,74.4,Medium,1.08,pass,no,9.979422877,no,
S0394,Karan Singh,16,male,10,private unaided,OBC,urban,65.7,Medium,0.79,pass,no,14.9803725,no,
S0172,Ishaan Das,15,male,9,private unaided,general,urban,82.1,Low,3.54,pass,no,18.93947517,yes,Lack of Interest
S1116,Ananya Reddy,14,male,8,private aided,SC,urban,82.7,Medium,4.69,pass,no,13.43513215,no,
S1560,Manish Singh,14,female,8,private unaided,OBC,urban,82.5,Low,3.26,pass,no,15.09752087,no,
S0349,Pooja Kumar,14,male,8,government,OBC,urban,71.8,Medium,2.39,pass,no,16.52213905,no,
S1353,Sonal Sharma,14,female,8,private aided,general,urban,79.1,Low,0.1,pass,no,11.21693653,no,
S0722,Manish Singh,15,female,9,private unaided,SC,rural,80,Low,0.25,pass,no,16.59743856,no,
S1601,Sneha Das,15,female,9,private aided,OBC,rural,93.8,Low,0.54,pass,no,14.03542603,no,
S0008,Riya Gupta,15,male,9,government,OBC,rural,81.5,Low,0.81,pass,no,14.22247205,no,
S1740,Anjali Naik,16,female,10,private unaided,OBC,urban,76.7,Medium,0.71,pass,no,12.83957567,no,
S1812,Sneha Gupta,15,male,9,private aided,general,rural,68.7,High,1.03,pass,no,7.473106663,no,
S0738,Sneha Sharma,15,female,9,private unaided,OBC,urban,59,Medium,4.15,pass,no,18.87938136,yes,Lack of Interest
S1987,Sneha Das,15,female,9,government,OBC,rural,53,High,3.6,fail,no,35.58837787,yes,Household Work
S1911,Pooja Naik,16,female,10,private unaided,SC,rural,74.1,Low,2.27,fail,no,21.27734987,yes,Household Work
S0202,Aditya Sharma,15,female,9,private unaided,general,urban,68.9,Low,2.59,pass,yes,13.86615372,no,
S0145,Maya Kumar,14,male,8,government,OBC,urban,65.5,Medium,0.04,pass,yes,13.64025614,no,
S1620,Manish Das,15,male,9,private unaided,SC,urban,89.7,High,0.25,pass,no,11.60965208,no,
S0971,Karan Reddy,16,male,10,private unaided,ST,rural,81.2,Low,8.2,pass,yes,21.53025635,yes,Other
S0958,Sneha Das,15,female,9,private unaided,SC,rural,63.9,Medium,5.53,pass,no,20.08362836,yes,Early Marriage
S0382,Priya Reddy,16,female,10,private unaided,SC,urban,61.7,Medium,8.65,pass,no,19.41662401,yes,Child Labour
S1917,Sneha Das,16,male,10,government,OBC,urban,77.3,Medium,0.2,fail,yes,24.20088962,yes,Lack of Interest
S1288,Maya Kumar,16,female,10,private unaided,SC,urban,78.8,Low,0.06,pass,no,15.63738988,no,
